Id,Name,Birthdate,CountryId,CountryName,DraftYear,PositionId,PositionName,Height,Weight,School,Photo,Biography,Seasons,Teams
434,Tony Dumas,,,,,,,,,,,,"[{'Id': 1994, 'Season': '1994-95'}, {'Id': 1995, 'Season': '1995-96'}, {'Id': 1996, 'Season': '1996-97'}, {'Id': 1997, 'Season': '1997-98'}]","[{'Id': 1610612739, 'Acronym': 'CLE', 'Name': 'Cleveland Cavaliers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'OH', 'StateName': 'Ohio', 'City': 'Cleveland', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Cleveland_Cavaliers_logo.svg', 'History': ""The Cleveland Cavaliers (often referred to as the Cavs) are an American professional basketball team based in Cleveland. The Cavaliers compete in the National Basketball Association (NBA) as a member of the Central Division of the Eastern Conference. The team began play as an expansion team in 1970, along with the Portland Trail Blazers and Buffalo Braves. Home games were first held at Cleveland Arena from 1970 to 1974, followed by the Richfield Coliseum from 1974 to 1994. Since 1994, the Cavs have played home games at Rocket Mortgage FieldHouse in downtown Cleveland, which is shared with the Cleveland Monsters of the American Hockey League. Dan Gilbert has owned the team since March 2005.\r\n\r\nThe Cavaliers opened their inaugural season by losing their first 15 games and struggled in their early years, placing no better than sixth in the Eastern Conference during their first five seasons. The team won their first Central Division title in 1976, which also marked the first winning season and playoff appearance in franchise history, where they advanced to the Eastern Conference Finals. The franchise was purchased by Ted Stepien in 1980. Stepien's tenure as owner was marked by six coaching changes, questionable trades and draft decisions, and poor attendance, leading to $15 million in financial losses. The Cavs went 66–180 over the course of those three seasons and endured a 24-game losing streak spanning the 1981–82 and 1982–83 seasons.\r\n\r\nGeorge and Gordon Gund purchased the franchise in 1983. During the latter half of the 1980s and through much of the 1990s, the Cavs were a regular playoff contender – led by players such as Mark Price and Brad Daugherty – and advanced to the Eastern Conference Finals in 1992. After the team's playoff appearance in the 1997–98 season, however, the Cavs had six consecutive losing seasons with no playoff action. Cleveland was awarded with the top overall pick in the 2003 draft, and they selected LeBron James. Behind James and Zydrunas Ilgauskas, the Cavaliers again became a regular playoff contender by 2005. They made their first appearance in the NBA Finals in 2007 after winning the first Eastern Conference championship in franchise history. After failing to return to the NBA Finals in the ensuing three seasons, James joined the Miami Heat in 2010. As a result, the Cavaliers finished the 2010–11 season last in the conference, enduring a 26-game losing streak, the second-longest in NBA history. Between 2010 and 2014, however, the team won the top pick in the NBA draft lottery three times – first in 2011 where they selected Kyrie Irving, and again in 2013 and 2014.\r\n\r\nAfter four seasons with the Heat and having won back-to-back titles in the 2011–12 and 2012–13 seasons, James returned to the Cavs in 2014 and led the team to four straight NBA Finals appearances. In 2016, the Cavaliers won their first NBA Championship, marking Cleveland's first major sports title since 1964. The 2016 NBA Finals victory over the Golden State Warriors marked the first time in Finals history a team had come back to win the series after trailing, 3–1. The Cavaliers have 23 playoff appearances and have won seven Central Division titles, five Eastern Conference titles and one NBA title."", 'Players': 0, 'Seasons': 0}, {'Id': 1610612742, 'Acronym': 'DAL', 'Name': 'Dallas Mavericks', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': 'TX', 'StateName': 'Texas', 'City': 'Dallas', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROztQ8rKmG98ie2t1plfgwx1eTiS8a8_m0EOnDl_zzGg&s', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612756, 'Acronym': 'PHX', 'Name': 'Phoenix Suns', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': None, 'StateName': None, 'City': 'Phoenix', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDl43tW9pP6Qwit-Ytr5DadO5uulwoHu9jZdQrVwVuQg&s', 'History': None, 'Players': 0, 'Seasons': 0}]"
1108,Tony Farmer,,,,,,,,,,,,"[{'Id': 1997, 'Season': '1997-98'}, {'Id': 1999, 'Season': '1999-00'}]","[{'Id': 1610612766, 'Acronym': 'CHH', 'Name': 'Charlotte Hornets', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 5, 'DivisionName': 'Southeast', 'StateId': 'NC', 'StateName': 'North Carolina', 'City': 'Charlotte', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/c/c4/Charlotte_Hornets_%282014%29.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612744, 'Acronym': 'GSW', 'Name': 'Golden State Warriors', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'San Francisco', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/0/01/Golden_State_Warriors_logo.svg', 'History': 'The Golden State Warriors are an American professional basketball team based in San Francisco. The Warriors compete in the National Basketball Association (NBA) as a member of the Pacific Division of the Western Conference. Founded in 1946 in Philadelphia, the Warriors moved to the San Francisco Bay Area in 1962 and took the city\'s name, before changing its geographic moniker to Golden State in 1971. The club plays its home games at the Chase Center.\r\n\r\nThe Warriors won the inaugural Basketball Association of America (BAA) championship in 1947, and won again in 1956, led by Hall of Fame trio Paul Arizin, Tom Gola, and Neil Johnston. After the trade of star Wilt Chamberlain in January 1965, the team finished the 1964–65 season with the NBA\'s worst record (17–63). Their rebuilding period was brief due in large part to the Warriors\' drafting of Rick Barry four months after the trade. In 1975, star players Barry and Jamaal Wilkes powered the Warriors to their third championship, widely considered one of the biggest upsets in NBA history.\r\n\r\nThe team struggled in the 1980s, then became playoff regulars at the turn of the decade with stars Tim Hardaway, Mitch Richmond, and Chris Mullin, nicknamed ""Run TMC"". Led by Stephen Curry, Klay Thompson, and Draymond Green, the team returned to championship glory in 2015, with defensive swingman Andre Iguodala being named Finals MVP. In 2016, the Warriors set the record for best regular season record at 73-9 before losing the Finals to the Cleveland Cavaliers (against whom they played a record four straight finals) and becoming the first team to lose a series after leading 3–1 in the Finals. After signing former MVP Kevin Durant, the team won back-to-back championships in 2017 and 2018 (Durant winning both Finals MVPs). They lost the 2019 Finals to the Toronto Raptors, a series which saw Durant and Thompson suffer serious Achilles and ACL injuries, respectively; Durant left that off-season. After missing the playoffs the following two seasons, the Warriors returned to the playoffs with a healthy Thompson and a new supporting cast that included All-Star Andrew Wiggins and key scorer Jordan Poole; they defeated the Boston Celtics in the 2022 Finals, where Curry won his first Finals MVP. The Warriors\' dynasty has seen the team win four titles in eight seasons, as well as reach five consecutive Finals from 2015 to 2019 (six Finals in eight years); Curry, Green, Thompson, and Iguodala were on all four 21st century championship teams, Shaun Livingston and Kevon Looney were on three each.\r\n\r\nNicknamed the ""Dubs"" as a shortening of ""W\'s"", the Warriors hold several NBA records: best regular season, most wins in a season (regular season and postseason combined), and best postseason run. Curry and Thompson are generally considered among the greatest backcourts of all time. The Warriors have the third most NBA championships and have the third most Finals appearances; only the Los Angeles Lakers and Boston Celtics have more. Wilt Chamberlain and Stephen Curry have been named the NBA\'s MVPs while playing for the Warriors, for a total of three MVP awards.', 'Players': 0, 'Seasons': 0}]"
76765,Tony Fuller,,,,,,,,,,,,"[{'Id': 1980, 'Season': '1980-81'}]","[{'Id': 1610612765, 'Acronym': 'DET', 'Name': 'Detroit Pistons', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'MI', 'StateName': 'Michigan', 'City': 'Detroit', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_of_the_Detroit_Pistons.svg', 'History': 'The Detroit Pistons are an American professional basketball team based in Detroit. The Pistons compete in the National Basketball Association (NBA) as a member of the Central Division of the Eastern Conference. The team plays its home games at Little Caesars Arena, located in Midtown Detroit. Founded in Fort Wayne, Indiana as a semi-professional company basketball team called the Fort Wayne Zollner Pistons in 1937, they would turn pro in 1941 as a member of the National Basketball League (NBL), where they won two NBL championships: in 1944 and 1945. The Pistons later joined the Basketball Association of America (BAA) in 1948. The NBL and BAA merged to become the NBA in 1949, and the Pistons became part of the merged league.[1][8] In 1957, the franchise moved to Detroit. The Pistons have won three NBA championships: in 1989, 1990 and 2004.', 'Players': 0, 'Seasons': 0}]"
76961,Tony Harris,,,,,,,,,,,,"[{'Id': 1990, 'Season': '1990-91'}, {'Id': 1993, 'Season': '1993-94'}, {'Id': 1994, 'Season': '1994-95'}]","[{'Id': 1610612738, 'Acronym': 'BOS', 'Name': 'Boston Celtics', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'MA', 'StateName': 'Massachusetts', 'City': 'Boston', 'Logo': 'https://cdn.nba.com/logos/nba/1610612738/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612755, 'Acronym': 'PHL', 'Name': 'Philadelphia 76ers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'PA', 'StateName': 'Pennsylvania', 'City': 'Philadelphia', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Philadelphia-76ers-Logo-1977-1996.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
77100,Tony Jackson,,,,,,,,,,,,"[{'Id': 1980, 'Season': '1980-81'}]","[{'Id': 1610612747, 'Acronym': 'LAL', 'Name': 'Los Angeles Lakers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'Los Angeles', 'Logo': 'https://cdn.nba.com/logos/nba/1610612747/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}]"
763,Tony Massenburg,,,,,,,,,,,,"[{'Id': 1990, 'Season': '1990-91'}, {'Id': 1991, 'Season': '1991-92'}, {'Id': 1994, 'Season': '1994-95'}, {'Id': 1995, 'Season': '1995-96'}, {'Id': 1996, 'Season': '1996-97'}, {'Id': 1997, 'Season': '1997-98'}, {'Id': 1998, 'Season': '1998-99'}, {'Id': 1999, 'Season': '1999-00'}, {'Id': 2000, 'Season': '2000-01'}, {'Id': 2001, 'Season': '2001-02'}, {'Id': 2002, 'Season': '2002-03'}, {'Id': 2003, 'Season': '2003-04'}, {'Id': 2004, 'Season': '2004-05'}]","[{'Id': 1610612744, 'Acronym': 'GOS', 'Name': 'Golden State Warriors', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'San Francisco', 'Logo': 'https://cdn.nba.com/logos/nba/1610612744/global/D/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612745, 'Acronym': 'HOU', 'Name': 'Houston Rockets', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': 'TX', 'StateName': 'Texas', 'City': 'Houston', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/2/28/Houston_Rockets.svg', 'History': 'The Houston Rockets are an American professional basketball team based in Houston. The Rockets compete in the National Basketball Association (NBA) as a member of the Southwest Division of the Western Conference. The team plays its home games at the Toyota Center, located in Downtown Houston. Throughout its history, Houston has won two NBA championships and four Western Conference titles. It was established in 1967 as the San Diego Rockets, an expansion team originally based in San Diego. In 1971, the Rockets relocated to Houston.\r\n\r\nThe Rockets won only 15 games in their debut season as a franchise in 1967. In the 1968 NBA draft, the Rockets were awarded the first overall pick and selected power forward Elvin Hayes, who would lead the team to its first playoff appearance in his rookie season. The Rockets did not finish a season with a winning record for almost a decade until the 1976–77 season, when they traded for All-Star center Moses Malone from the American Basketball Association (ABA). Malone went on to win the NBA Most Valuable Player (MVP) award twice while playing with the Rockets and led Houston to the Eastern Conference Finals in his first year with the team. During the 1980–81 season, the Rockets finished the regular season with a 40–42 record but still made the playoffs. Led by Malone, the Rockets reached their first NBA Finals in 1981, becoming only the second team in NBA history to do so with a losing record. They would lose in six games to the 62–20 Boston Celtics, led by Larry Bird, Robert Parish, and future Rockets head coach Kevin McHale. As of 2023, the 1980–81 Rockets are the last team since the 1958–59 Minneapolis Lakers to make it all the way to the NBA Finals with a losing record.\r\n\r\nIn the 1984 NBA draft, once again with the first overall pick, the Rockets drafted center Hakeem Olajuwon, who would become the cornerstone of the most successful period in franchise history. Paired with 7-foot-4-inch (2.24 m) Ralph Sampson, they formed one of the tallest front courts in the NBA. Nicknamed the ""Twin Towers"", they led the team to the 1986 NBA Finals—the second NBA Finals appearance in franchise history—where Houston was again defeated by Larry Bird and the 67-win Boston Celtics. The Rockets continued to reach the playoffs throughout the 1980s, but failed to advance past the first round for several years following a second-round defeat to the Seattle SuperSonics in 1987. Rudy Tomjanovich took over as head coach midway through the 1991–92 season, ushering in the most successful period in franchise history. Led by Olajuwon, the Rockets dominated the 1993–94 season, setting a then-franchise record 58 wins and went to the 1994 NBA Finals—the third NBA Finals appearance in franchise history—and won the franchise\'s first championship against Patrick Ewing and the New York Knicks. During the following season, reinforced by another All-Star, Clyde Drexler, the Rockets—in their fourth NBA Finals appearance in franchise history—repeated as champions with a four-game sweep of the Orlando Magic, which was led by a young Shaquille O\'Neal and Penny Hardaway. Houston, which finished the season with a 47–35 record and was seeded sixth in the Western Conference during the 1995 playoffs, became the lowest-seeded team in NBA history to win the title.\r\n\r\nThe Rockets acquired all-star power forward Charles Barkley in 1996, but the presence of three of the NBA\'s 50 greatest players of all-time (Olajuwon, Drexler, and Barkley) was not enough to propel Houston past the Western Conference Finals. Each one of the aging trio had left the team by 2001. The Rockets of the early 2000s, led by superstars Tracy McGrady and Yao Ming, followed the trend of consistent regular season respectability followed by playoff underachievement as both players struggled with injuries. After Yao\'s early retirement in 2011, the Rockets entered a period of rebuilding, completely dismantling and retooling their roster.\r\n\r\nThe acquisition of franchise player James Harden in 2012 launched the Rockets back into perennial championship contention throughout the rest of the 2010s, with no losing seasons in Harden\'s nine-season tenure with the team. Harden broke countless franchise and NBA records while on the team, winning three consecutive scoring titles between 2018 and 2020, and leading the team to two Western Conference Finals appearances (both times losing to the Golden State Warriors). Prior to the 2020–21 season, head coach Mike D\'Antoni and general manager Daryl Morey left the organization, prompting Harden to seek a trade. He was traded to the Brooklyn Nets[A] which started a rebuilding period.\r\n\r\nMoses Malone, Hakeem Olajuwon, and James Harden have been named the NBA\'s MVPs while playing for the Rockets, for a total of four MVP awards. The Rockets, when piloted by Morey, were renowned for popularizing the use of advanced statistical analytics (similar to sabermetrics in baseball) in player acquisitions and style of play.', 'Players': 0, 'Seasons': 0}, {'Id': 1610612746, 'Acronym': 'LAC', 'Name': 'LA Clippers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'Los Angeles', 'Logo': 'https://cdn.nba.com/logos/nba/1610612746/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612763, 'Acronym': 'MEM', 'Name': 'Memphis Grizzlies', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': 'TN', 'StateName': 'Tennessee', 'City': 'Memphis', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/f/f1/Memphis_Grizzlies.svg', 'History': 'The Memphis Grizzlies (referred to locally as the Grizz) are an American professional basketball team based in Memphis, Tennessee. The Grizzlies compete in the National Basketball Association (NBA) as a member of the Southwest Division of the Western Conference. The Grizzlies play their home games at FedExForum. The Grizzlies are currently the only team in the major professional North American sports leagues based in the city of Memphis, and the only professional basketball team in the state of Tennessee.\r\n\r\nThe team was originally established as the Vancouver Grizzlies in the city of Vancouver, Canada, an expansion team that joined the NBA for the 1995–96 season. After the 2000–01 season concluded, the Grizzlies left Vancouver and moved to Memphis.', 'Players': 0, 'Seasons': 0}, {'Id': 1610612751, 'Acronym': 'NJN', 'Name': 'New Jersey Nets', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'NY', 'StateName': 'New York', 'City': 'New Jersey', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrNJ3vdgcTVmxjW_9ZNBx_nD0FZOYJkYm90ypDd_RnEQ&s', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612755, 'Acronym': 'PHL', 'Name': 'Philadelphia 76ers', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 1, 'DivisionName': 'Atlantic', 'StateId': 'PA', 'StateName': 'Pennsylvania', 'City': 'Philadelphia', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Philadelphia-76ers-Logo-1977-1996.png', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612758, 'Acronym': 'SAC', 'Name': 'Sacramento Kings', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': None, 'StateName': None, 'City': 'Sacramento', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612759, 'Acronym': 'SAN', 'Name': 'San Antonio Spyrs', 'Color': None, 'ConferenceId': None, 'ConferenceName': None, 'DivisionId': None, 'DivisionName': None, 'StateId': None, 'StateName': None, 'City': None, 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUxzn6HzXVoOdax-a3459uFIwuvS--r13HqQ&usqp=CAU', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612759, 'Acronym': 'SAS', 'Name': 'San Antonio Spurs', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': None, 'StateName': None, 'City': 'San Antonio', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612762, 'Acronym': 'UTA', 'Name': 'Utah Jazz', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 3, 'DivisionName': 'Northwest', 'StateId': None, 'StateName': None, 'City': 'Utah', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612763, 'Acronym': 'VAN', 'Name': 'Vancouver Grizzlies', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': None, 'DivisionName': None, 'StateId': 'VN', 'StateName': 'Vancouver - Canada', 'City': 'Vancouver, CA', 'Logo': 'https://upload.wikimedia.org/wikipedia/en/1/1e/Vancouver_Grizzlies_logo.svg', 'History': ""The Vancouver Grizzlies were a Canadian professional basketball team based in Vancouver. They were part of the Midwest Division of the Western Conference of the National Basketball Association (NBA). The team was established in 1995, along with the Toronto Raptors, as part of the NBA's expansion into Canada. Following the 2000–01 season, the team relocated to Memphis, Tennessee, United States and was renamed the Memphis Grizzlies. The Grizzlies played their home games at General Motors Place (now Rogers Arena) for all of their six seasons in Vancouver.\r\n\r\nLike most expansion teams, the Grizzlies struggled in their early years. The team finished last in their division in five of its seasons, and never won more than 30% of its games in any of the team's seasons in Vancouver. In total, the team won 101 games, lost 359, and never qualified for the NBA playoffs. The two expansion teams were denied early draft picks in the first season, but the Grizzlies secured Shareef Abdur-Rahim in 1996 and Mike Bibby with the 2nd pick of the 1998 draft. The team continued to lose games despite high draft picks. After they selected Steve Francis as second pick in 1999, he refused to play in Vancouver and was traded away. After the 1998–99 lockout, lower attendance and a weak Canadian dollar caused the owner Orca Bay Sports and Entertainment to lose money on the franchise. After a failed attempt to sell the team to Bill Laurie, it was instead sold to Michael Heisley and subsequently moved to Memphis, Tennessee, for the 2001–02 season."", 'Players': 0, 'Seasons': 0}]"
203183,Tony Mitchell,,,,,,,,,,,,"[{'Id': 2013, 'Season': '2013-14'}]","[{'Id': 1610612749, 'Acronym': 'MIL', 'Name': 'Milwaukee Bucks', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'WI', 'StateName': 'Wisconsin', 'City': 'Milwaukee', 'Logo': 'https://cdn.nba.com/logos/nba/1610612749/global/L/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}]"
203502,Tony Mitchell,,,,,,,,,,,,"[{'Id': 2013, 'Season': '2013-14'}]","[{'Id': 1610612765, 'Acronym': 'DET', 'Name': 'Detroit Pistons', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 2, 'DivisionName': 'Central', 'StateId': 'MI', 'StateName': 'Michigan', 'City': 'Detroit', 'Logo': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_of_the_Detroit_Pistons.svg', 'History': 'The Detroit Pistons are an American professional basketball team based in Detroit. The Pistons compete in the National Basketball Association (NBA) as a member of the Central Division of the Eastern Conference. The team plays its home games at Little Caesars Arena, located in Midtown Detroit. Founded in Fort Wayne, Indiana as a semi-professional company basketball team called the Fort Wayne Zollner Pistons in 1937, they would turn pro in 1941 as a member of the National Basketball League (NBL), where they won two NBL championships: in 1944 and 1945. The Pistons later joined the Basketball Association of America (BAA) in 1948. The NBL and BAA merged to become the NBA in 1949, and the Pistons became part of the merged league.[1][8] In 1957, the franchise moved to Detroit. The Pistons have won three NBA championships: in 1989, 1990 and 2004.', 'Players': 0, 'Seasons': 0}]"
2225,Tony Parker,,,,,,,,,,,,"[{'Id': 2001, 'Season': '2001-02'}, {'Id': 2002, 'Season': '2002-03'}, {'Id': 2003, 'Season': '2003-04'}, {'Id': 2004, 'Season': '2004-05'}, {'Id': 2005, 'Season': '2005-06'}, {'Id': 2006, 'Season': '2006-07'}, {'Id': 2007, 'Season': '2007-08'}, {'Id': 2008, 'Season': '2008-09'}, {'Id': 2009, 'Season': '2009-10'}, {'Id': 2010, 'Season': '2010-11'}, {'Id': 2011, 'Season': '2011-12'}, {'Id': 2012, 'Season': '2012-13'}, {'Id': 2013, 'Season': '2013-14'}, {'Id': 2014, 'Season': '2014-15'}, {'Id': 2015, 'Season': '2015-16'}, {'Id': 2016, 'Season': '2016-17'}, {'Id': 2017, 'Season': '2017-18'}, {'Id': 2018, 'Season': '2018-19'}]","[{'Id': 1610612766, 'Acronym': 'CHA', 'Name': 'Charlotte Bobcats', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 5, 'DivisionName': 'Southeast', 'StateId': 'NC', 'StateName': 'North Carolina', 'City': 'Charlotte', 'Logo': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVf31CN8MCpmRltT6N-GXW0LsZtNZIAjKbI8UA-1wxgg&s', 'History': None, 'Players': 0, 'Seasons': 0}, {'Id': 1610612759, 'Acronym': 'SAS', 'Name': 'San Antonio Spurs', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 6, 'DivisionName': 'Southwest', 'StateId': None, 'StateName': None, 'City': 'San Antonio', 'Logo': None, 'History': None, 'Players': 0, 'Seasons': 0}]"
77882,Tony Price,,,,,,,,,,,,"[{'Id': 1980, 'Season': '1980-81'}]","[{'Id': 1610612746, 'Acronym': 'SDC', 'Name': 'San Diego Clippers', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': None, 'DivisionName': None, 'StateId': 'CA', 'StateName': 'California', 'City': 'San Diego', 'Logo': 'https://cdn.ssref.net/req/202308241/tlogo/bbr/SDC-1984.png', 'History': None, 'Players': 0, 'Seasons': 0}]"
77983,Tony Robertson,,,,,,,,,,,,"[{'Id': 1977, 'Season': '1977-78'}, {'Id': 1978, 'Season': '1978-79'}]","[{'Id': 1610612737, 'Acronym': 'ATL', 'Name': 'Atlanta Hawks', 'Color': None, 'ConferenceId': 1, 'ConferenceName': 'Eastern Conference', 'DivisionId': 5, 'DivisionName': 'Southeast', 'StateId': 'TX', 'StateName': 'Texas', 'City': 'Atlanta', 'Logo': 'https://cdn.nba.com/logos/nba/1610612737/global/L/logo.svg', 'History': ""The Atlanta Hawks are an American professional basketball team based in Atlanta. The Hawks compete in the National Basketball Association (NBA) as a member of the league's Eastern Conference Southeast Division. The team plays its home games at State Farm Arena.\r\nThe team's origins can be traced to the establishment of the Buffalo Bisons in 1946 in Buffalo, New York, a member of the National Basketball League (NBL) owned by Ben Kerner and Leo Ferris. After 38 days in Buffalo, the team moved to Moline, Illinois, where they were renamed the Tri-Cities Blackhawks. In 1949, they joined the NBA as part of the merger between the NBL and the Basketball Association of America (BAA), and briefly had Red Auerbach as coach. In 1951, Kerner moved the team to Milwaukee, where they changed their name to the Milwaukee Hawks. Kerner and the team moved again in 1955 to St. Louis, where they won their first (and thus far only) NBA Championship in 1958 and qualified to play in the NBA Finals in 1957, 1960 and 1961. The Hawks played the Boston Celtics in all four of their trips to the NBA Finals. The St. Louis Hawks moved to Atlanta on May 3, 1968, when Kerner sold the franchise to Thomas Cousins and former Georgia Governor Carl Sanders.\r\nThe Hawks currently own the second-longest drought (behind the Sacramento Kings) of not winning an NBA championship at 64 seasons. The franchise's lone NBA championship, as well as all four NBA Finals appearances, occurred when the team was based in St. Louis. Meanwhile, they went 48 years without advancing past the second round of the playoffs in any format, until finally breaking through in 2015. However, the Hawks are one of only four NBA teams that have qualified to play in the NBA playoffs in 10 consecutive seasons in the 21st century. They achieved this feat between 2008 and 2017."", 'Players': 0, 'Seasons': 0}, {'Id': 1610612744, 'Acronym': 'GOS', 'Name': 'Golden State Warriors', 'Color': None, 'ConferenceId': 2, 'ConferenceName': 'Western Conference', 'DivisionId': 4, 'DivisionName': 'Pacific', 'StateId': 'CA', 'StateName': 'California', 'City': 'San Francisco', 'Logo': 'https://cdn.nba.com/logos/nba/1610612744/global/D/logo.svg', 'History': None, 'Players': 0, 'Seasons': 0}]"
